Date,Open,High,Low,Close,Adj Close,Volume
2021-11-01,486.450012,489.700012,469.799988,485.700012,485.700012,34315690
2021-11-02,506.500000,510.000000,486.500000,487.850006,487.850006,51580720
2021-11-03,483.799988,495.000000,481.600006,484.899994,484.899994,22950198
2021-11-04,489.799988,493.549988,488.000000,489.700012,489.700012,5531940
2021-11-08,493.899994,504.850006,490.250000,501.399994,501.399994,31736426
2021-11-09,505.000000,520.650024,503.500000,509.649994,509.649994,50458762
2021-11-10,506.250000,515.950012,500.200012,510.750000,510.750000,26615777
2021-11-11,510.000000,519.000000,501.000000,503.450012,503.450012,29256213
2021-11-12,506.950012,509.549988,497.350006,507.049988,507.049988,20731808
2021-11-15,506.250000,514.900024,504.500000,505.450012,505.450012,18014977
2021-11-16,506.899994,526.849976,506.200012,519.049988,519.049988,55897781
2021-11-17,520.250000,536.700012,520.250000,530.150024,530.150024,48463415
2021-11-18,531.450012,534.200012,501.299988,509.700012,509.700012,47197742
2021-11-22,512.250000,512.250000,478.399994,486.100006,486.100006,40044849
2021-11-23,484.399994,499.350006,477.000000,495.500000,495.500000,27553684
2021-11-24,499.000000,501.799988,485.299988,488.649994,488.649994,20915837
2021-11-25,490.799988,495.149994,486.500000,492.750000,492.750000,15336539
2021-11-26,486.000000,486.750000,458.000000,460.200012,460.200012,51787989
2021-11-29,457.000000,470.750000,443.100006,461.450012,461.450012,42819150
2021-11-30,466.549988,478.000000,455.649994,458.600006,458.600006,35471800
2021-12-01,467.850006,478.399994,463.549988,475.250000,475.250000,28256188
2021-12-02,479.399994,480.450012,471.700012,479.100006,479.100006,21012008
2021-12-03,480.000000,484.700012,477.299988,480.100006,480.100006,20948900
2021-12-06,480.100006,480.899994,466.000000,467.200012,467.200012,17473075
2021-12-07,476.850006,484.899994,471.000000,481.799988,481.799988,21280797
2021-12-08,484.500000,495.950012,483.500000,493.899994,493.899994,20581817
2021-12-09,498.000000,498.500000,489.549988,493.950012,493.950012,16951593
2021-12-10,487.750000,496.799988,486.549988,494.450012,494.450012,14567815
2021-12-13,499.450012,506.399994,494.200012,495.350006,495.350006,21921272
2021-12-14,491.950012,491.950012,483.299988,489.399994,489.399994,17722547
2021-12-15,487.799988,497.700012,487.250000,491.649994,491.649994,16263723
2021-12-16,495.000000,496.500000,487.399994,491.950012,491.950012,13581352
2021-12-17,488.000000,488.850006,468.200012,470.200012,470.200012,27341178
2021-12-20,459.899994,460.000000,440.000000,447.049988,447.049988,33007516
2021-12-21,452.100006,460.899994,449.850006,453.600006,453.600006,18838054
2021-12-22,458.149994,472.149994,458.149994,470.500000,470.500000,22730750
2021-12-23,476.000000,478.000000,470.950012,472.350006,472.350006,12116814
2021-12-24,474.899994,474.899994,460.000000,467.600006,467.600006,15487368
2021-12-27,465.700012,472.450012,460.100006,471.149994,471.149994,12557565
2021-12-28,475.200012,482.799988,472.649994,480.200012,480.200012,22860916
2021-12-29,478.750000,481.600006,474.250000,476.000000,476.000000,10263884
2021-12-30,472.549988,476.399994,468.600006,470.399994,470.399994,11923961
2021-12-31,472.700012,483.600006,471.850006,482.399994,482.399994,15541446
2022-01-03,493.500000,500.850006,492.000000,497.600006,497.600006,32748423
2022-01-04,496.799988,499.000000,484.049988,489.600006,489.600006,24100985
2022-01-05,486.950012,492.750000,483.549988,489.750000,489.750000,15420105
2022-01-06,481.500000,492.950012,477.100006,488.850006,488.850006,16563230
2022-01-07,490.049988,495.500000,483.750000,490.600006,490.600006,15532165
2022-01-10,493.100006,504.899994,491.299988,503.700012,503.700012,25193771
2022-01-11,503.000000,507.899994,498.149994,501.299988,501.299988,16269193
2022-01-12,505.850006,511.850006,503.500000,507.250000,507.250000,16255334
2022-01-13,504.000000,513.799988,494.799988,511.950012,511.950012,27572553
2022-01-14,509.000000,515.400024,505.649994,509.899994,509.899994,12655602
2022-01-17,514.799988,526.900024,512.000000,525.000000,525.000000,27942414
2022-01-18,527.900024,528.500000,507.149994,510.799988,510.799988,19353195
2022-01-19,510.000000,522.200012,504.799988,520.849976,520.849976,21799071
2022-01-20,519.950012,523.200012,512.000000,515.700012,515.700012,18364451
2022-01-21,510.399994,513.849976,494.250000,501.850006,501.850006,17946821
2022-01-24,499.700012,504.299988,473.350006,478.450012,478.450012,25228959
2022-01-25,473.799988,492.500000,467.649994,490.549988,490.549988,22565698
2022-01-27,480.750000,502.700012,476.600006,494.399994,494.399994,26676094
2022-01-28,500.500000,509.350006,495.299988,497.299988,497.299988,21784640
2022-01-31,505.000000,520.000000,498.200012,517.750000,517.750000,27306578
2022-02-01,508.000000,514.750000,493.000000,504.299988,504.299988,48030231
2022-02-02,508.600006,514.450012,505.149994,506.399994,506.399994,14311040
2022-02-03,509.100006,514.299988,502.850006,504.500000,504.500000,15249245
2022-02-04,503.799988,507.799988,499.000000,500.600006,500.600006,12663199
2022-02-07,502.899994,504.350006,492.500000,494.600006,494.600006,13392910
2022-02-08,498.000000,498.500000,479.149994,492.750000,492.750000,23378623
2022-02-09,496.500000,503.700012,494.700012,501.250000,501.250000,12430730
2022-02-10,506.700012,510.500000,504.200012,507.450012,507.450012,14537945
2022-02-11,503.250000,507.000000,497.000000,498.850006,498.850006,13534899
2022-02-14,487.000000,488.500000,468.799988,471.450012,471.450012,22157389
2022-02-15,476.149994,505.500000,467.299988,504.000000,504.000000,30623088
2022-02-16,504.000000,507.899994,496.600006,498.450012,498.450012,20176993
2022-02-17,505.899994,511.500000,498.299988,499.950012,499.950012,27943077
2022-02-18,498.000000,502.649994,491.500000,493.149994,493.149994,15476803
2022-02-21,490.149994,500.399994,486.100006,494.450012,494.450012,22592161
2022-02-22,480.549988,486.299988,471.450012,478.250000,478.250000,27957544
2022-02-23,481.750000,485.399994,475.299988,477.000000,477.000000,17703998
2022-02-24,455.950012,461.549988,405.450012,427.950012,427.950012,57265685
2022-02-25,444.850006,465.700012,441.600006,459.750000,459.750000,48876182
2022-02-28,445.000000,457.350006,440.450012,454.049988,454.049988,34475468
2022-03-02,452.950012,454.250000,444.549988,447.600006,447.600006,25791134
2022-03-03,458.500000,458.500000,435.000000,437.100006,437.100006,29599672
2022-03-04,431.850006,431.850006,414.750000,417.250000,417.250000,38765185
2022-03-07,401.750000,401.750000,387.500000,394.000000,394.000000,44836205
2022-03-08,390.500000,395.450012,376.350006,391.750000,391.750000,55543383
2022-03-09,394.950012,409.250000,389.500000,405.899994,405.899994,48376222
2022-03-10,427.000000,434.950012,414.000000,419.600006,419.600006,59776817
2022-03-11,413.600006,421.149994,407.399994,418.149994,418.149994,51510243
2022-03-14,418.750000,419.000000,404.000000,411.700012,411.700012,40721277
2022-03-15,409.850006,424.200012,408.000000,413.649994,413.649994,47706136
2022-03-16,427.049988,428.549988,420.700012,424.899994,424.899994,27191170
2022-03-17,432.000000,435.700012,429.549988,433.799988,433.799988,26704541
2022-03-21,435.500000,436.299988,427.100006,427.950012,427.950012,18270995
2022-03-22,428.100006,441.450012,421.200012,440.350006,440.350006,30441493
2022-03-23,443.500000,447.000000,434.600006,435.799988,435.799988,25466395
2022-03-24,430.000000,435.399994,427.549988,433.200012,433.200012,17109723
2022-03-25,437.000000,437.000000,427.649994,432.100006,432.100006,15104414
2022-03-28,432.000000,434.950012,426.500000,432.700012,432.700012,16757901
2022-03-29,436.000000,439.350006,431.399994,433.700012,433.700012,18710736
2022-03-30,438.450012,442.500000,434.250000,435.649994,435.649994,18149488
2022-03-31,436.000000,438.299988,432.600006,433.750000,433.750000,14248045
2022-04-01,434.000000,442.250000,430.850006,441.149994,441.149994,19380324
2022-04-04,444.399994,449.500000,441.299988,446.750000,446.750000,18657201
2022-04-05,450.000000,461.899994,448.299988,458.049988,458.049988,28530470
2022-04-06,455.899994,462.700012,452.600006,456.149994,456.149994,24974477
2022-04-07,456.500000,459.100006,448.500000,449.500000,449.500000,19950241
2022-04-08,450.000000,456.250000,449.700012,452.049988,452.049988,16315704
2022-04-11,457.000000,458.899994,451.000000,452.049988,452.049988,14339854
2022-04-12,450.799988,450.799988,435.000000,438.299988,438.299988,22698696
2022-04-13,441.799988,442.850006,430.100006,431.049988,431.049988,16817981
2022-04-18,430.000000,436.350006,423.649994,433.799988,433.799988,15298361
2022-04-19,436.750000,440.250000,417.000000,424.950012,424.950012,12669041
2022-04-20,431.000000,441.700012,428.250000,440.549988,440.549988,19639290
2022-04-21,444.500000,449.350006,441.049988,448.049988,448.049988,14124872
2022-04-22,442.049988,447.250000,438.000000,438.850006,438.850006,14362036
2022-04-25,432.750000,436.000000,423.149994,425.149994,425.149994,14729009
2022-04-26,433.899994,437.450012,431.600006,434.899994,434.899994,13577513
2022-04-27,429.250000,432.950012,425.100006,430.250000,430.250000,13701069
2022-04-28,434.799988,439.200012,430.799988,436.049988,436.049988,13875650
2022-04-29,440.200012,447.750000,436.000000,437.600006,437.600006,21991752
2022-05-02,437.950012,442.950012,428.500000,432.850006,432.850006,18945234
2022-05-04,437.950012,440.600006,420.700012,423.500000,423.500000,14934742
2022-05-05,429.000000,434.000000,423.700012,426.299988,426.299988,12240729
2022-05-06,418.850006,420.200012,407.000000,408.549988,408.549988,25142225
2022-05-09,407.149994,407.399994,395.000000,403.950012,403.950012,18076956
2022-05-10,400.000000,408.500000,389.600006,391.750000,391.750000,16540303
2022-05-11,396.000000,397.000000,377.549988,388.149994,388.149994,29215175
2022-05-12,382.000000,384.649994,366.200012,372.299988,372.299988,33511538
2022-05-13,387.000000,419.350006,387.000000,404.299988,404.299988,71425747
2022-05-16,411.899994,411.899994,396.250000,405.350006,405.350006,24938704
2022-05-17,408.399994,425.649994,405.000000,424.149994,424.149994,24651585
2022-05-18,424.000000,427.350006,414.049988,415.149994,415.149994,20490516
2022-05-19,400.000000,406.799988,396.200012,398.649994,398.649994,17706724
2022-05-20,410.000000,421.399994,410.000000,418.000000,418.000000,23504236
2022-05-23,421.649994,431.149994,419.549988,421.450012,421.450012,16345308
2022-05-24,423.899994,427.500000,416.000000,425.750000,425.750000,14525617
2022-05-25,428.450012,429.000000,413.450012,417.000000,417.000000,13540006
2022-05-26,422.000000,422.649994,405.000000,420.649994,420.649994,17712299
2022-05-27,426.049988,433.250000,425.200012,429.600006,429.600006,16867431
2022-05-30,437.000000,445.200012,436.000000,442.399994,442.399994,18500266
2022-05-31,443.950012,449.500000,440.399994,443.549988,443.549988,22308219
2022-06-01,445.100006,446.000000,439.600006,444.600006,444.600006,11930669
2022-06-02,445.000000,445.600006,435.649994,439.149994,439.149994,12742438
2022-06-03,444.899994,445.049988,430.500000,431.899994,431.899994,12780122
2022-06-06,427.899994,433.950012,424.600006,432.350006,432.350006,11896105
2022-06-07,432.500000,438.200012,429.100006,435.850006,435.850006,11153869
2022-06-08,438.700012,440.399994,432.000000,435.649994,435.649994,12844475
2022-06-09,431.899994,435.649994,426.100006,428.500000,428.500000,13043367
2022-06-10,423.000000,428.850006,422.000000,428.049988,428.049988,11914234
2022-06-13,414.899994,418.149994,405.600006,406.700012,406.700012,17442641
2022-06-14,403.000000,411.850006,397.700012,405.149994,405.149994,19626627
2022-06-15,410.000000,416.399994,407.450012,414.100006,414.100006,15192826
2022-06-16,420.000000,420.899994,390.100006,392.950012,392.950012,22261032
2022-06-17,387.950012,394.450012,382.649994,388.950012,388.950012,24824899
2022-06-20,390.549988,392.950012,376.649994,382.700012,382.700012,17049013
2022-06-21,389.000000,399.000000,387.000000,397.600006,397.600006,14743366
2022-06-22,396.399994,397.000000,390.500000,393.100006,393.100006,12426604
2022-06-23,396.299988,409.899994,394.549988,407.200012,407.200012,26514004
2022-06-24,410.000000,412.850006,406.149994,409.299988,409.299988,14806456
2022-06-27,417.549988,419.450012,412.350006,414.500000,414.500000,12018949
2022-06-28,411.299988,418.200012,409.149994,417.100006,417.100006,13238339
2022-06-29,412.049988,419.899994,411.549988,416.950012,416.950012,13104313
2022-06-30,418.299988,424.000000,410.000000,411.799988,411.799988,20121916
2022-07-01,410.649994,414.600006,402.299988,412.700012,412.700012,14725989
2022-07-04,411.549988,414.899994,405.000000,408.450012,408.450012,11525133
2022-07-05,415.000000,418.799988,410.200012,412.000000,412.000000,16771012
2022-07-06,414.000000,417.299988,410.649994,416.350006,416.350006,12196920
2022-07-07,419.899994,432.950012,419.299988,430.850006,430.850006,17616800
2022-07-08,436.250000,443.850006,429.299988,441.549988,441.549988,23730027
2022-07-11,438.049988,441.200012,433.450012,437.049988,437.049988,12619654
2022-07-12,433.000000,435.000000,428.149994,430.549988,430.549988,9518822
2022-07-13,432.700012,435.850006,425.649994,427.100006,427.100006,10181698
2022-07-14,428.000000,431.250000,423.299988,428.049988,428.049988,10744547
2022-07-15,430.649994,441.750000,429.700012,440.200012,440.200012,15774084
2022-07-18,443.950012,453.799988,443.200012,450.899994,450.899994,21185764
2022-07-19,446.750000,451.850006,444.450012,449.049988,449.049988,11553440
2022-07-20,454.350006,460.750000,451.750000,453.450012,453.450012,17154184
2022-07-21,452.950012,455.500000,450.100006,454.850006,454.850006,10931800
2022-07-22,456.600006,459.950012,452.299988,454.899994,454.899994,10340910
2022-07-25,456.000000,457.600006,446.299988,449.549988,449.549988,12505062
2022-07-26,448.700012,448.700012,439.750000,441.149994,441.149994,11563528
2022-07-27,441.149994,445.000000,436.100006,444.049988,444.049988,10081023
2022-07-28,440.250000,449.250000,427.399994,442.250000,442.250000,36380444
2022-07-29,445.149994,452.700012,445.149994,449.600006,449.600006,16004096
2022-08-01,451.950012,481.000000,451.049988,479.200012,479.200012,43084536
2022-08-02,478.899994,479.899994,469.250000,476.250000,476.250000,19065689
2022-08-03,475.000000,476.250000,459.600006,467.799988,467.799988,19125906
2022-08-04,473.149994,473.950012,456.450012,468.899994,468.899994,18540405
2022-08-05,468.899994,472.899994,464.000000,465.250000,465.250000,11917799
2022-08-08,466.000000,471.899994,464.450012,468.250000,468.250000,10561754
2022-08-10,470.000000,477.200012,463.350006,475.549988,475.549988,13360759
2022-08-11,482.549988,485.000000,475.600006,476.649994,476.649994,12777503
2022-08-12,475.750000,481.450012,470.000000,477.549988,477.549988,13482890
2022-08-16,479.600006,491.399994,478.200012,489.850006,489.850006,16796376
2022-08-17,490.899994,494.399994,484.200012,485.399994,485.399994,15948755
2022-08-18,484.000000,486.799988,479.250000,484.799988,484.799988,12070974
2022-08-19,486.750000,488.100006,468.100006,471.000000,471.000000,16636593
2022-08-22,468.500000,468.950012,452.549988,454.600006,454.600006,15050653
2022-08-23,449.000000,462.100006,447.600006,460.450012,460.450012,17779238
2022-08-24,459.000000,464.899994,457.700012,463.200012,463.200012,12214113
2022-08-25,466.000000,468.799988,457.399994,459.200012,459.200012,11255809
2022-08-26,465.000000,470.450012,463.950012,465.049988,465.049988,11252560
2022-08-29,451.000000,456.899994,450.149994,453.350006,453.350006,11647725
2022-08-30,458.649994,472.399994,457.100006,471.100006,471.100006,14421066
2022-09-01,462.500000,474.399994,462.149994,466.899994,466.899994,13385159
2022-09-02,470.850006,471.799988,460.149994,461.750000,461.750000,10806707
2022-09-05,459.750000,463.950012,457.000000,459.000000,459.000000,9378108
2022-09-06,462.700012,463.700012,456.600006,457.750000,457.750000,9805875
2022-09-07,453.200012,456.500000,443.649994,445.850006,445.850006,20764508
2022-09-08,452.450012,452.549988,440.000000,442.200012,442.200012,19336014
2022-09-09,447.500000,449.649994,440.600006,445.899994,445.899994,14294289
2022-09-12,447.700012,453.000000,447.000000,451.000000,451.000000,8962633
2022-09-13,454.299988,458.950012,453.549988,456.799988,456.799988,10661280
2022-09-14,447.600006,454.700012,447.000000,450.200012,450.200012,10360461
2022-09-15,452.399994,455.850006,446.049988,447.250000,447.250000,10356713
2022-09-16,446.000000,446.399994,429.100006,432.500000,432.500000,20992324
2022-09-19,431.500000,431.600006,424.049988,425.450012,425.450012,15236142
2022-09-20,430.600006,443.350006,430.600006,434.250000,434.250000,17557661
2022-09-21,433.950012,436.000000,425.500000,427.649994,427.649994,10831068
2022-09-22,425.000000,434.600006,422.549988,432.200012,432.200012,13600786
2022-09-23,431.899994,431.899994,420.549988,423.100006,423.100006,13441609
2022-09-26,416.000000,417.899994,393.149994,397.500000,397.500000,33230938
2022-09-27,403.899994,404.000000,390.350006,398.799988,398.799988,21932747
2022-09-28,394.899994,406.600006,392.850006,399.100006,399.100006,18114880
2022-09-29,411.000000,413.250000,399.600006,402.250000,402.250000,20725995
2022-09-30,398.000000,408.250000,392.500000,404.600006,404.600006,20951277
2022-10-03,405.500000,406.549988,395.500000,397.649994,397.649994,20332430
2022-10-04,406.000000,408.950012,402.899994,407.899994,407.899994,12761425
2022-10-06,409.600006,417.649994,409.500000,414.100006,414.100006,12771199
2022-10-07,413.399994,414.000000,408.700012,412.149994,412.149994,10670854
2022-10-10,403.399994,403.399994,393.049988,395.950012,395.950012,32914630
2022-10-11,397.000000,399.500000,391.299988,393.350006,393.350006,14641301
2022-10-12,394.549988,398.200012,391.100006,396.549988,396.549988,14287344
2022-10-13,396.549988,403.500000,394.549988,399.000000,399.000000,12584114
2022-10-14,407.000000,409.200012,395.299988,396.250000,396.250000,12875470
2022-10-17,394.000000,398.899994,392.500000,396.100006,396.100006,9543556
2022-10-18,401.000000,406.700012,400.700012,404.250000,404.250000,14215544
2022-10-19,406.200012,406.950012,397.299988,399.049988,399.049988,8648435
2022-10-20,397.000000,399.899994,393.100006,398.100006,398.100006,10747183
2022-10-21,397.000000,402.250000,394.700012,398.049988,398.049988,10279618
2022-10-24,406.000000,406.000000,400.149994,401.600006,401.600006,2871205
2022-10-25,404.350006,410.500000,403.200012,404.549988,404.549988,17979661
2022-10-27,408.549988,411.700012,404.000000,407.700012,407.700012,14614841
2022-10-28,408.000000,411.200012,406.100006,409.899994,409.899994,12488938
2022-10-31,414.350006,416.299988,411.600006,412.750000,412.750000,9928218
2022-11-01,414.899994,422.399994,412.799988,421.350006,421.350006,17324893
2022-11-02,423.049988,425.100006,420.149994,422.149994,422.149994,12433578
2022-11-03,419.399994,423.299988,414.500000,416.250000,416.250000,10987519
2022-11-04,418.200012,426.000000,416.899994,425.350006,425.350006,12277023
2022-11-07,428.250000,437.500000,428.250000,435.000000,435.000000,15058076
2022-11-09,439.200012,441.200012,432.000000,433.149994,433.149994,14471443
2022-11-10,420.500000,420.549988,409.200012,412.200012,412.200012,26251660
2022-11-11,420.000000,425.500000,414.700012,423.500000,423.500000,19296401
2022-11-14,424.000000,437.700012,423.500000,433.700012,433.700012,17996083
2022-11-15,434.899994,438.500000,434.100006,437.149994,437.149994,10696024
2022-11-16,436.950012,438.200012,429.600006,431.549988,431.549988,8206169
2022-11-17,422.000000,427.549988,419.600006,423.149994,423.149994,15621809
2022-11-18,424.000000,426.450012,421.149994,423.799988,423.799988,9851962
2022-11-21,425.600006,427.600006,420.000000,421.100006,421.100006,9497812
2022-11-22,421.000000,426.399994,420.500000,424.700012,424.700012,6407614
2022-11-23,426.850006,429.299988,422.850006,424.049988,424.049988,6568241
2022-11-24,424.500000,425.250000,420.700012,423.399994,423.399994,6768613
2022-11-25,425.000000,435.149994,424.000000,433.200012,433.200012,18764073
2022-11-28,435.000000,440.350006,432.399994,433.250000,433.250000,10701208
2022-11-29,432.500000,437.899994,429.549988,433.149994,433.149994,8630105
2022-11-30,435.000000,441.000000,433.299988,439.399994,439.399994,14727892
2022-12-01,443.000000,443.600006,436.850006,438.250000,438.250000,8909310
2022-12-02,439.000000,441.149994,435.000000,435.399994,435.399994,8352658
2022-12-05,435.500000,437.500000,427.799988,428.750000,428.750000,12857807
2022-12-06,428.799988,431.350006,425.350006,427.100006,427.100006,8461831
2022-12-07,428.000000,428.000000,419.100006,420.100006,420.100006,12133315
2022-12-08,421.000000,421.399994,415.350006,417.200012,417.200012,9539923
2022-12-09,419.299988,420.950012,409.549988,413.299988,413.299988,9920219
2022-12-12,412.000000,416.899994,408.000000,414.149994,414.149994,8009229
2022-12-13,419.950012,421.500000,417.250000,418.500000,418.500000,9717894
2022-12-14,420.549988,421.350006,417.350006,417.899994,417.899994,6314883
2022-12-15,418.850006,422.799988,415.700012,416.700012,416.700012,7542601
2022-12-16,417.350006,427.799988,413.100006,421.600006,421.600006,50949198
2022-12-19,421.899994,422.850006,415.500000,418.000000,418.000000,9809103
2022-12-20,418.000000,418.000000,408.000000,410.500000,410.500000,12341042
2022-12-21,412.600006,414.399994,401.000000,402.600006,402.600006,11606059
2022-12-22,404.100006,404.700012,390.200012,394.450012,394.450012,14908929
2022-12-23,390.000000,390.000000,377.000000,378.350006,378.350006,19902886
2022-12-26,380.250000,390.700012,375.200012,384.799988,384.799988,16979026
2022-12-27,390.000000,397.450012,388.500000,394.149994,394.149994,14372461
2022-12-28,394.000000,395.899994,390.399994,391.299988,391.299988,8443917
2022-12-29,389.000000,390.000000,383.049988,385.899994,385.899994,15627403
2022-12-30,391.000000,392.200012,387.000000,387.950012,387.950012,9198673
2023-01-02,392.500000,396.000000,391.000000,394.799988,394.799988,10501357
2023-01-03,396.000000,398.350006,393.000000,393.899994,393.899994,9431220
2023-01-04,394.799988,394.799988,385.000000,385.600006,385.600006,16121049
2023-01-05,387.899994,388.750000,382.500000,386.899994,386.899994,10443908
2023-01-06,386.100006,388.399994,381.000000,382.000000,382.000000,8715469
2023-01-09,386.350006,392.700012,385.000000,389.450012,389.450012,14693099
2023-01-10,400.000000,417.750000,400.000000,412.899994,412.899994,54021379
2023-01-11,415.750000,420.000000,413.549988,418.200012,418.200012,22224361
2023-01-12,420.299988,420.500000,410.049988,412.250000,412.250000,12479034
2023-01-13,413.000000,416.350006,408.000000,411.500000,411.500000,10449630
2023-01-16,413.500000,414.899994,407.600006,413.000000,413.000000,11462140
2023-01-17,413.000000,419.450012,412.500000,415.299988,415.299988,12337969
2023-01-18,415.899994,415.950012,407.450012,408.399994,408.399994,13310316
2023-01-19,406.500000,407.799988,400.100006,400.750000,400.750000,13126520
2023-01-20,404.000000,412.500000,401.200012,403.149994,403.149994,23906114
2023-01-23,407.000000,410.950012,405.000000,408.399994,408.399994,13113183
2023-01-24,410.000000,424.000000,410.000000,422.149994,422.149994,30197475
2023-01-25,423.750000,427.250000,417.700012,419.049988,419.049988,22975581
2023-01-27,438.000000,453.399994,435.149994,445.600006,445.600006,63360467
2023-01-30,445.600006,450.000000,437.649994,443.649994,443.649994,18316743
2023-01-31,443.700012,454.799988,440.899994,452.100006,452.100006,25154475
2023-02-01,456.799988,461.500000,437.649994,446.649994,446.649994,23798589
2023-02-02,446.750000,449.200012,440.700012,444.799988,444.799988,11344554
2023-02-03,447.000000,450.799988,442.350006,445.450012,445.450012,13067403
2023-02-06,444.450012,447.000000,439.549988,442.000000,442.000000,6795084
2023-02-07,441.700012,443.399994,432.899994,435.450012,435.450012,9023645
2023-02-08,435.450012,441.000000,431.549988,440.100006,440.100006,8668267
2023-02-09,440.000000,440.700012,433.549988,436.750000,436.750000,7349418
2023-02-10,437.950012,447.799988,431.200012,445.850006,445.850006,14798390
2023-02-13,445.500000,446.899994,438.899994,441.049988,441.049988,8333767
2023-02-14,442.000000,444.299988,434.399994,440.549988,440.549988,8565559
2023-02-15,438.500000,444.899994,438.149994,444.149994,444.149994,9857016
2023-02-16,445.000000,448.250000,440.500000,441.600006,441.600006,7670688
2023-02-17,436.000000,442.450012,436.000000,439.899994,439.899994,6955445
2023-02-20,441.799988,445.299988,436.250000,443.000000,443.000000,9717197
2023-02-21,445.200012,445.200012,435.250000,436.500000,436.500000,8957930
2023-02-22,435.299988,435.850006,428.250000,429.450012,429.450012,7209130
2023-02-23,428.649994,436.450012,427.200012,433.200012,433.200012,9278920
2023-02-24,435.399994,436.700012,427.000000,427.750000,427.750000,7895024
2023-02-27,427.750000,428.049988,413.049988,417.950012,417.950012,10438928
2023-02-28,419.000000,424.799988,419.000000,420.700012,420.700012,9652088
2023-03-01,421.500000,428.000000,421.500000,426.000000,426.000000,7595114
2023-03-02,426.000000,426.250000,419.549988,420.450012,420.450012,5661103
2023-03-03,422.600006,430.500000,421.950012,428.000000,428.000000,8027522
2023-03-06,430.950012,441.450012,430.000000,440.100006,440.100006,11307064
2023-03-08,439.000000,441.250000,436.100006,439.299988,439.299988,7850052
2023-03-09,439.100006,442.049988,431.299988,432.200012,432.200012,5696737
2023-03-10,433.000000,437.799988,430.799988,435.850006,435.850006,10417015
2023-03-13,436.100006,437.000000,419.100006,422.399994,422.399994,8780169
2023-03-14,422.850006,424.200012,413.399994,416.649994,416.649994,9189043
2023-03-15,422.000000,425.000000,410.100006,411.350006,411.350006,7681009
2023-03-16,413.299988,418.500000,405.000000,415.700012,415.700012,11854885
2023-03-17,419.000000,423.450012,414.549988,419.000000,419.000000,8658701
2023-03-20,415.600006,416.950012,405.500000,410.750000,410.750000,10075022
2023-03-21,412.850006,413.899994,407.700012,412.549988,412.549988,7391950
2023-03-22,416.000000,418.399994,413.750000,416.100006,416.100006,5728054
2023-03-23,416.000000,422.500000,416.000000,419.149994,419.149994,9817460
2023-03-24,419.000000,420.549988,414.799988,416.500000,416.500000,6877960
2023-03-27,416.000000,418.500000,410.250000,412.049988,412.049988,7433933
2023-03-28,414.149994,414.500000,400.450012,401.600006,401.600006,9553659
2023-03-29,401.600006,410.600006,401.600006,409.200012,409.200012,10478506
2023-03-31,411.350006,421.750000,411.000000,420.799988,420.799988,11037881
2023-04-03,423.000000,424.950012,419.500000,424.250000,424.250000,6948329
2023-04-05,424.250000,428.750000,423.149994,426.549988,426.549988,8821326
2023-04-06,426.500000,439.299988,423.750000,437.649994,437.649994,10907492
2023-04-10,452.049988,473.299988,452.000000,461.299988,461.299988,50462653
2023-04-11,463.750000,463.750000,455.799988,458.700012,458.700012,14495222
2023-04-12,459.350006,468.600006,458.200012,465.500000,465.500000,13552440
2023-04-13,464.950012,472.000000,463.250000,469.500000,469.500000,12733670
